abs_elevation_angle_deg,darces_status,feature,profile,range_m,selected,sigma_z_m,site
0.5657121094570459,solution,10,10m,135.09256086106296,0,0.509656071002941,150
0.5444078147183287,solution,11,10m,120.20815280171308,0,0.5089487110815656,150
0.5537165961013284,solution,12,10m,115.10864433221339,1,0.5092545676433434,150
2.3015368818781283,solution,0,10m,73.824115301167,1,0.6415074247703748,151
1.9885177140874788,solution,1,10m,73.824115301167,0,0.6087271086640981,151
1.4247775167612278,solution,2,10m,99.24716620639605,0,0.5584465617222919,151
1.0415131015784531,solution,3,10m,123.4908903522847,0,0.532025038016559,151
1.6239266694980685,solution,4,10m,77.78174593052023,1,0.5747824397122244,151
1.473922028005551,solution,5,10m,85.14693182963201,1,0.562321705427596,151
1.089180047142119,solution,6,10m,101.24228365658294,1,0.5349260449760518,151
0.9677139623181649,solution,7,10m,113.35784048754634,0,0.5277612556823911,151
0.8079006455840622,solution,8,10m,121.03718436910205,0,0.5195046870781126,151
0.668640593200162,solution,9,10m,132.09844813622905,0,0.5134394604854116,151
0.6128008085359059,solution,10,10m,117.6860229593982,0,0.5113120504377622,151
0.13609897009859984,solution,11,10m,93.00537618869137,0,0.5005639248153098,151
2.3349682627977426,solution,0,10m,65.19202405202648,0,0.6451850996532541,155
2.11751650736764,solution,1,10m,69.6419413859206,0,0.6218610357275748,155
1.2218500676358328,solution,2,10m,115.10864433221339,1,0.5435905274621895,155
1.6221923177634199,solution,3,10m,85.14693182963201,0,0.5746330763660846,155
0.8375084846922682,solution,4,10m,135.09256086106296,1,0.5209314091229701,155
1.9600843047560093,solution,5,10m,57.0087712549569,1,0.6059069775055757,155
1.0324072826802841,solution,6,10m,85.14693182963201,1,0.5314838921201095,155
0.7889355026976758,solution,7,10m,105.11898020814318,0,0.5186158218788242,155
2.305181794950046,solution,8,10m,35.35533905932738,0,0.6419068199911803,155
0.347013624477994,solution,9,10m,120.20815280171308,0,0.5036548874253706,155
0.14222120921402934,solution,10,10m,149.164338901763,0,0.5006157691258669,155
0.007381859612080598,solution,11,10m,85.14693182963201,0,0.5000016599139783,155
2.2083933491716192,no_solution,0,10m,69.6419413859206,0,0.6314342510276936,161
1.8886137795678561,no_solution,1,10m,73.824115301167,0,0.598942051933306,161
1.7655137862747394,no_solution,2,10m,75.16648189186454,0,0.5873760055239221,161
1.1354717551232056,no_solution,3,10m,113.35784048754634,0,0.5378517367387691,161
1.0490292347464432,no_solution,4,10m,107.00467279516349,0,0.5324748751223023,161
1.8702486777180765,no_solution,5,10m,57.0087712549569,0,0.5971814885209515,161
0.21941729817843125,no_solution,6,10m,135.09256086106296,0,0.5014644184225084,161
2.025869413901755,no_solution,0,10m,69.6419413859206,0,0.6124734576641333,164
1.8227954459256457,no_solution,1,10m,73.824115301167,0,0.5926887922815799,164
1.5949920678673313,no_solution,2,10m,75.16648189186454,0,0.5723064878979947,164
1.0883466237205164,no_solution,3,10m,101.24228365658294,0,0.5348743450077298,164
2.195267226462217,no_solution,4,10m,47.43416490252569,0,0.6300356832320027,164
0.7307127878424129,no_solution,5,10m,132.09844813622905,0,0.5160102151976593,164
0.13040181233341921,no_solution,6,10m,143.0034964607509,0,0.5005177244826541,164
1.9899598473788007,no_solution,0,10m,66.70832032063167,0,0.6088708796586747,175
1.7518733609809285,no_solution,1,10m,65.19202405202648,0,0.5861290138623502,175
2.1848758381718056,no_solution,2,10m,51.478150704935004,0,0.6289322445212008,175
0.9432583563020279,no_solution,3,10m,96.17692030835673,0,0.5264103117222106,175
1.1309231213654474,no_solution,4,10m,79.05694150420949,0,0.5375595750859801,175
0.6540012264558783,no_solution,5,10m,123.4908903522847,0,0.5128646557188361,175
1.7543974460876113,no_solution,0,10m,66.70832032063167,0,0.586359231142059,178
2.0517387942956224,no_solution,1,10m,51.478150704935004,0,0.6150954642756076,178
